station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel
A0019977,세풍주유소,SK에너지,전남광주 광양시,전남광주,광양시,전남광주 광양시 광양읍 인덕로 710,0,0,0,061-762-9956
A0019989,CJ대한통운㈜직영 신창주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 북문대로 399,1,0,1,062-944-1688
A0019990,벽진주유소,알뜰주유소,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 상무대로 616,1,0,1,062-945-5118
A0019991,반디석유 운남점 이든랜드㈜,HD현대오일뱅크,전남광주 광산구,전남광주,광산구,전남광주 광산구 하남대로 364,0,0,0,062-951-8301
A0019998,일곡주유소,S-OIL,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 우치로422번길 22 (삼각동),0,0,0,062-573-6005
A0020006,㈜종합 영산포주유소,S-OIL,전남광주 나주시,전남광주,나주시,전남광주통합특별시 나주시 왕곡면 나주서부로 11,0,0,0,061-331-3377
A0020010,(주)케이피유통(본촌주유소),GS칼텍스,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 하서로 530 (본촌동),1,0,1,062-572-1600
A0020012,(주)한일주유소,GS칼텍스,전남광주 북구,전남광주,북구,전남광주 북구 하서로 225,0,0,0,062-576-5151
A0020014,(주)터미널주유소,S-OIL,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 담양읍 죽향문화로 98,0,0,1,061-383-4460
A0020017,담양농협주유소,SK에너지,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 담양읍 추성로 1226,0,0,1,061-383-6650
A0020019,고서농업협동조합,NH-OIL,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 고서면 가사문학로 307,0,0,1,061-383-0933
A0020020,수북농업협동조합,NH-OIL,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 담양읍 추성1로 749,0,0,1,061-383-3680
A0020021,창평농협주유소,NH-OIL,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 창평면 의병로 185,0,0,1,061-383-5149
A0020024,삼계농협주유소,NH-OIL,전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 삼계면 사창로 64-56,0,0,1,061-394-6772
A0020026,황룡농협주유소,NH-OIL,전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 황룡면 함장로 5140,0,1,1,061-393-2059
A0020027,한국도로공사 백양사(논산)주유소/충전소,알뜰(ex),전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 북일면 박산리 호남고속도로 108-1,1,1,1,061-393-0257
A0020035,HD현대오일뱅크㈜직영 금성주유소,HD현대오일뱅크,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 금성면 담순로 43,0,0,1,061-383-5311
A0020038,SK에너지(주) 으뜸주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 군왕로 177 (두암동),1,0,1,062-269-5151
A0020040,SK에너지(주) 문흥셀프주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 서하로 286 (오치동),1,0,1,062-267-5145
A0020041,행복가득양산주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 하서로 255 (양산동),1,0,0,062-571-5183
A0020044,HD현대오일뱅크(주)직영 동천마을셀프주유소,HD현대오일뱅크,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 하남대로 691 (동림동),1,0,1,062-511-5106
A0020046,백양사(순천)주유소/충전소,알뜰(ex),전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 북이면 호남고속도로 107-1,1,1,1,070-4269-2785
A0020051,(유)플러스주유소,HD현대오일뱅크,전남광주 북구,전남광주,북구,전남광주통합특별시 북구  설죽로 408,1,0,0,062-573-5188
A0020055,삼각그린주유소 ㈜오림이사,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 설죽로 421,1,0,1,062-576-0051
A0020056,나들목광장 주식회사,SK에너지,전남광주 장성군,전남광주,장성군,전남광주 장성군 장성읍 하서대로 753,1,0,0,0
A0020071,SK에너지㈜ 보람주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 용봉로 24 (신안동),1,0,1,062-524-7700
A0020072,차나라주유소,HD현대오일뱅크,전남광주 북구,전남광주,북구,전남광주 북구 동문대로 138,1,0,0,062-265-1144
A0020073,빛고을로셀프주유소,HD현대오일뱅크,전남광주 북구,전남광주,북구,전남광주 북구 빛고을대로 657 (용두동),1,0,0,062-574-3303
A0020076,마트몰㈜ 더믿음가득주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주 북구 하남대로 777,1,0,0,062-528-5189
A0020078,광주화물터미널(주),SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 동문대로 280,0,0,0,062-261-2514
A0020081,(주)반디석유,HD현대오일뱅크,전남광주 북구,전남광주,북구,전남광주 북구 하남대로 819 (운암동),0,0,0,062-523-8301
A0020084,㈜에코주유소,S-OIL,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 무등로 213,1,0,0,062-521-5189
A0020088,패밀리셀프주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 우치로 670,1,0,0,062-571-5050
A0020089,한사랑주유소,HD현대오일뱅크,전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 장성읍 역전로 24,1,0,0,061-393-8851
A0020093,(유)월산주유소,GS칼텍스,전남광주 담양군,전남광주,담양군,전남광주통합특별시 담양군 월산면 담장로 335,0,0,0,061-381-5110
A0020096,서광㈜ 우리주유소,S-OIL,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 영광로 638,1,0,0,061-351-9955
A0020100,OK클린주유소,GS칼텍스,전남광주 광산구,전남광주,광산구,전남광주 광산구 사암로 136 (우산동),1,0,1,062-944-5400
A0020106,백동주유소,GS칼텍스,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 덕호로 28,0,0,0,061-352-2587
A0020111,유한회사 금성주유소,GS칼텍스,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 임곡로 685 (안청동),0,0,0,062-952-3030
A0020113,고상주유소,GS칼텍스,전남광주 보성군,전남광주,보성군,전남광주통합특별시 보성군 벌교읍 채동선로 508,0,0,0,061-858-2004
A0020119,솔바우주유소,S-OIL,전남광주 동구,전남광주,동구,전남광주통합특별시 동구 남계길 4 (내남동),1,0,0,062-222-5192
A0020122,상하주유소,자가상표,전북 고창군,전북,고창군,전북 고창군 상하면 상하로 50,0,0,0,063-563-0020
A0020123,늘푸른주유소,S-OIL,전남광주 남구,전남광주,남구,전남광주통합특별시 남구 독립로 69 (백운동),1,0,0,062-416-7300
A0020130,하남현대주유소(H),HD현대오일뱅크,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 임곡로 573 (안청동),0,0,0,062-953-5149
A0020134,(주)엠앤지 첨단북광주IC주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 삼소로 318,1,0,1,062-575-5145
A0020140,(주)초당산업 송초주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주 광산구 금동학동길 315 (덕림동),0,0,0,062-942-6362
A0020144,빛그린주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 영광로 3797,0,0,0,062-942-5104
A0020151,한성주유소,SK에너지,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 백수읍 백수로 1211,0,0,0,061-352-7111
A0020159,㈜굿에너지,자가상표,충북 청주시,충북,청주시,충북 청주시 청원구 오창읍 두릉유리로 18,1,0,1,043-212-5182
A0020161,영광주유소,S-OIL,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 천년로 1418,1,0,0,061-353-3200
A0020168,신광주유소,GS칼텍스,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 불갑면 함영로 2579,0,0,0,061-352-2552
A0020169,다올주유소 SK,SK에너지,전남광주 광산구,전남광주,광산구,전남광주 광산구 북문대로 389,1,0,1,062-956-1116
A0020172,송월주유소,SK에너지,전남광주 곡성군,전남광주,곡성군,전남광주통합특별시 곡성군 오산면 오산로 997,0,0,1,061-363-5145
A0020173,오치한전주유소,SK에너지,전남광주 북구,전남광주,북구,전남광주통합특별시 북구 천지인로 91 (오치동),1,0,1,070-8836-5051
A0020175,시민주유소,GS칼텍스,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 눌재로 328,1,0,0,062-374-5189
A0020178,여주남송주유소,SK에너지,경기 여주시,경기,여주시,경기 여주시 세종로 366,1,0,0,031-883-5108
A0020185,서광주역주유소(SK),SK에너지,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 풍서우로 152,1,0,0,062-373-0051
A0020186,옥당주유소,HD현대오일뱅크,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 옥당로 60,1,0,0,061-351-7770
A0020187,(주)통영알뜰주유소,알뜰주유소,경남 통영시,경남,통영시,경남 통영시 도산면 남해안대로 1574,1,0,1,055-649-5189
A0020190,한백석유 첨단주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 첨단과기로 53,1,0,1,062-974-0700
A0020191,해오름주유소,HD현대오일뱅크,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 영광로 1179,0,0,0,061-351-1745
A0020196,성진주유소,GS칼텍스,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 용아로 356 (산정동),0,0,0,062-955-5189
A0020197,한강주유소,GS칼텍스,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 천변좌로 6 (광천동),1,0,0,062-369-3167
A0020202,송암A주유소,HD현대오일뱅크,전남광주 남구,전남광주,남구,전남광주통합특별시 남구 서문대로 566,1,0,0,062-674-0122
A0020203,수완행복셀프주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 왕버들로 113,1,0,1,062-954-5185
A0020204,예향주유소,GS칼텍스,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 풍암신흥로 2 (풍암동),0,0,0,062-655-7728
A0020205,산월Self주유소,HD현대오일뱅크,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 북문대로 579,1,0,0,062-956-5150
A0020215,시선㈜ 광주서지점,S-OIL,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 풍서좌로 83,1,0,0,062-651-5189
A0020216,상록주유소,HD현대오일뱅크,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 상무대로 1180,0,0,0,062-385-5184
A0020221,남선석유(주) 평동그린주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 동곡로 645,1,0,1,062-945-5121
A0020222,신광장주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 어등대로 50 (지평동),1,0,0,062-942-1010
A0020223,(주)햇살가득주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주 광산구 임방울대로 493 (수완동),1,0,0,062-959-4848
A0020227,매월유통단지주유소,HD현대오일뱅크,전남광주 서구,전남광주,서구,전남광주통합특별시 서구 회재로 746 (매월동),0,0,0,062-374-5188
A0020230,부성주유소,HD현대오일뱅크,전남광주 화순군,전남광주,화순군,전남광주통합특별시 화순군 화순읍 학포로 2632,0,0,0,061-373-7008
A0020234,애경아름주유소,GS칼텍스,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 손재로 25,1,0,0,062-961-5149
A0020237,불갑주유소,HD현대오일뱅크,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 불갑면 함영로 2848,0,0,0,061-353-4114
A0020238,㈜더착한주유소,HD현대오일뱅크,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 동곡로 72 (본덕동),1,0,0,062-943-5156
A0020247,행복셀프주유소,알뜰주유소,제주 제주시,제주,제주시,제주특별자치도 제주시 조천읍 일주동로 1602,1,0,0,064-783-5888
A0020248,신광주셀프주유소,S-OIL,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 목련로 372-8 (신가동),1,0,0,062-954-5151
A0020254,천지주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 영광로 3270  (삼거동),0,0,0,062-944-4488
A0020255,첨단태양주유소,HD현대오일뱅크,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 비아동원촌길 89 (비아동),0,0,0,062-962-5188
A0020259,광장주유소(s),S-OIL,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 북문대로 907 (비아동),0,0,0,062-954-5145
A0020260,신진주유소㈜,S-OIL,전남광주 영광군,전남광주,영광군,전남광주 영광군 불갑면 함영로 3175,0,0,0,061-353-9050
A0020262,진영주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 송도로 292 (송정동),0,0,0,062-942-5189
A0020264,함평나비주유소,GS칼텍스,전남광주 함평군,전남광주,함평군,전남광주통합특별시 함평군 해보면 영광로 2538,1,0,0,061-323-2030
A0020269,SK시민주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주 광산구 고봉로 249 (장수동),1,0,1,062-956-5185
A0020270,양촌주유소,SK에너지,전남광주 남구,전남광주,남구,전남광주통합특별시 남구 포충로 121 (양촌동),0,0,0,062-374-3389
A0020277,광주비아농협남부점주유소,SK에너지,전남광주 광산구,전남광주,광산구,전남광주통합특별시 광산구 목련로 301 (신가동),1,0,1,062-952-5180
A0020278,진곡산단주유소,S-OIL,전남광주 광산구,전남광주,광산구,"전남광주통합특별시 광산구 임곡로 516,  (진곡동)",0,0,0,062-951-9366
A0020287,국제셀프주유소,GS칼텍스,전남광주 장성군,전남광주,장성군,전남광주통합특별시 장성군 장성읍 하서대로 738 (장성읍),1,0,0,061-393-3953
A0020289,남선석유(주)남부주유소,S-OIL,전남광주 영광군,전남광주,영광군,전남광주통합특별시 영광군 영광읍 영광로 1326,1,0,1,061-351-1441
